"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento";"longitudine";"latitudine";"esito_coordinate"
"TORINO";"SAN GIUSTO CANAVESE";"1582";"01-01582";"TO-00362";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"406995,0";"5019557,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.8132678";"45.3233549";"OK"
"TORINO";"RIVALTA DI TORINO";"1583";"01-01583";"TO-00363";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"382085,0";"4985517,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5035611";"45.0132994";"OK"
"TORINO";"ROBASSOMERO";"1584";"01-01584";"TO-00364";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"387596,0";"5004798,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5691499";"45.1877033";"OK"
"TORINO";"PANCALIERI";"1594";"01-01594";"TO-00372";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"388774,0";"4965230,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5928881";"44.8318108";"OK"
"TORINO";"LUSERNA SAN GIOVANNI";"1596";"01-01596";"TO-00374";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"362908,0";"4963473,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.2662688";"44.8115015";"OK"
"TORINO";"ORBASSANO";"1598";"01-01598";"TO-00376";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"384521,0";"4984573,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5346824";"45.0052052";"OK"
"TORINO";"AVIGLIANA";"1599";"01-01599";"TO-00377";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"374802,0";"4993472,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.4091850";"45.0836332";"OK"
"TORINO";"BOSCONERO";"1600";"01-01600";"TO-00378";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"403051,0";"5013462,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.7641466";"45.2679698";"OK"
"TORINO";"IVREA";"1601";"01-01601";"TO-00379";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"413536,0";"5035604,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.8938998";"45.4686085";"OK"
"TORINO";"TORINO";"1602";"01-01602";"TO-00380";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"393004,0";"4987248,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.6417230";"45.0306087";"OK"
"TORINO";"MONCALIERI";"1603";"01-01603";"TO-00381";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"394177,0";"4981130,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6578960";"44.9757262";"OK"
"TORINO";"CASCINETTE D'IVREA";"1604";"01-01604";"TO-00382";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"414503,0";"5037272,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.9059775";"45.4837388";"OK"
"TORINO";"MONCALIERI";"1606";"01-01606";"TO-00383";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"395382,0";"4984442,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6724864";"45.0057112";"OK"
"TORINO";"TORINO";"1610";"01-01610";"TO-00386";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"395490,0";"4988971,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6729148";"45.0464857";"OK"
"TORINO";"TORINO";"1614";"01-01614";"TO-00390";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"397477,0";"4992990,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.6973182";"45.0829451";"OK"
"TORINO";"SUSA";"1615";"01-01615";"TO-00391";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"349971,0";"5000045,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.0918631";"45.1379394";"OK"
"TORINO";"TORINO";"1619";"01-01619";"TO-00393";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"393774,0";"4994898,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.6498753";"45.0995694";"OK"
"TORINO";"TORINO";"1620";"01-01620";"TO-00394";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"398678,0";"4994613,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7122463";"45.0977243";"OK"
"TORINO";"PINEROLO";"1623";"01-01623";"TO-00396";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"368267,0";"4971006,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.3320566";"44.8802947";"OK"
"TORINO";"TORINO";"1625";"01-01625";"TO-00398";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"393616,0";"4986058,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.6497417";"45.0199916";"OK"
"TORINO";"TORINO";"1627";"01-01627";"TO-00400";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"391290,0";"4987183,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.6199846";"45.0297630";"OK"
"TORINO";"TRANA";"1629";"01-01629";"TO-00401";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"376796,0";"4987986,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.4358588";"45.0346176";"OK"
